Item,Cost,Product Url,Model Url,Swatch Url,Item Url,RGB
Detroit Lions Crew Sweater,$100,https://www.abercrombie.com/shop/us/p/new-york-jets-crew-sweater-57732363?categoryId=12202&faceout=life&seq=10,https://img.abercrombie.com/is/image/anf/KIC_120-4167-00251-300_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_120-4167-00251-300_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_120-4167-00251-300_prod1?policy=product-xsmall,[ 12 110  81]
Detroit Lions Crew Sweater,$100,https://www.abercrombie.com/shop/us/p/new-york-jets-crew-sweater-57732363?categoryId=12202&faceout=life&seq=10,https://img.abercrombie.com/is/image/anf/KIC_120-4221-00254-304_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_120-4221-00254-304_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_120-4221-00254-304_prod1?policy=product-xsmall,[41 74 64]
Detroit Lions Crew Sweater,$100,https://www.abercrombie.com/shop/us/p/new-york-jets-crew-sweater-57732363?categoryId=12202&faceout=life&seq=10,https://img.abercrombie.com/is/image/anf/KIC_120-4228-00258-208_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_120-4228-00258-208_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_120-4228-00258-208_prod1?policy=product-xsmall,[64 68 79]
Detroit Lions Cropped Mesh Tee,$60,https://www.abercrombie.com/shop/us/p/detroit-lions-cropped-mesh-tee-59173757?categoryId=12202&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_123-4973-00380-200_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_123-4973-00380-200_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_123-4973-00380-200_prod1?policy=product-xsmall,[20 25 49]
Detroit Lions Cropped Mesh Tee,$60,https://www.abercrombie.com/shop/us/p/detroit-lions-cropped-mesh-tee-59173757?categoryId=12202&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_123-4973-00380-500_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_123-4973-00380-500_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_123-4973-00380-500_prod1?policy=product-xsmall,[217 102 103]
Detroit Lions Cropped Mesh Tee,$60,https://www.abercrombie.com/shop/us/p/detroit-lions-cropped-mesh-tee-59173757?categoryId=12202&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_123-4973-00380-100_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_123-4973-00380-100_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_123-4973-00380-100_prod1?policy=product-xsmall,[100 154 193]
Detroit Lions Cropped Rugby Polo,$80,https://www.abercrombie.com/shop/us/p/detroit-lions-cropped-rugby-polo-59173081?categoryId=12202&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_124-9247-00122-520_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_124-9247-00122-520_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_124-9247-00122-520_prod1?policy=product-xsmall,[141  53  67]
Detroit Lions Cropped Rugby Polo,$80,https://www.abercrombie.com/shop/us/p/detroit-lions-cropped-rugby-polo-59173081?categoryId=12202&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_124-9247-00122-108_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_124-9247-00122-108_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_124-9247-00122-108_prod1?policy=product-xsmall,[69 66 83]
Detroit Lions Cropped Rugby Polo,$80,https://www.abercrombie.com/shop/us/p/detroit-lions-cropped-rugby-polo-59173081?categoryId=12202&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_124-9247-00122-200_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_124-9247-00122-200_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_124-9247-00122-200_prod1?policy=product-xsmall,[  7 127 206]
Detroit Lions Graphic Crew Sweater,$100,https://www.abercrombie.com/shop/us/p/detroit-lions-graphic-crew-sweater-59172877?categoryId=12202&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_120-5931-00444-204_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_120-5931-00444-204_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_120-5931-00444-204_prod1?policy=product-xsmall,[65 68 79]
Detroit Lions Graphic Crew Sweater,$100,https://www.abercrombie.com/shop/us/p/detroit-lions-graphic-crew-sweater-59172877?categoryId=12202&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_120-5931-00444-110_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_120-5931-00444-110_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_120-5931-00444-110_prod1?policy=product-xsmall,[119  49  56]
Detroit Lions Graphic Crew Sweater,$100,https://www.abercrombie.com/shop/us/p/detroit-lions-graphic-crew-sweater-59172877?categoryId=12202&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_120-5931-00444-104_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_120-5931-00444-104_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_120-5931-00444-104_prod1?policy=product-xsmall,[ 34  98 160]
Detroit Lions Graphic Crew Sweatshirt,$90,https://www.abercrombie.com/shop/us/p/houston-texans-graphic-crew-sweatshirt-57520322?categoryId=12202&faceout=model&seq=17,https://img.abercrombie.com/is/image/anf/KIC_122-4130-00347-500_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4130-00347-500_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4130-00347-500_prod1?policy=product-xsmall,[150  69  75]
Detroit Lions Graphic Crew Sweatshirt,$90,https://www.abercrombie.com/shop/us/p/houston-texans-graphic-crew-sweatshirt-57520322?categoryId=12202&faceout=model&seq=17,https://img.abercrombie.com/is/image/anf/KIC_122-4191-00379-100_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4191-00379-100_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4191-00379-100_prod1?policy=product-xsmall,[57 48 40]
Detroit Lions Graphic Crew Sweatshirt,$90,https://www.abercrombie.com/shop/us/p/houston-texans-graphic-crew-sweatshirt-57520322?categoryId=12202&faceout=model&seq=17,https://img.abercrombie.com/is/image/anf/KIC_122-4151-00367-100_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4151-00367-100_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4151-00367-100_prod1?policy=product-xsmall,[ 46 118 142]
Detroit Lions Graphic Crew Sweatshirt,$100,https://www.abercrombie.com/shop/us/p/detroit-lions-graphic-crew-sweatshirt-58806840?categoryId=12202&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_122-4376-00622-100_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4376-00622-100_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4376-00622-100_prod1?policy=product-xsmall,[81 43 42]
Detroit Lions Graphic Crew Sweatshirt,$100,https://www.abercrombie.com/shop/us/p/detroit-lions-graphic-crew-sweatshirt-58806840?categoryId=12202&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_122-4379-00702-100_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4379-00702-100_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4379-00702-100_prod1?policy=product-xsmall,[ 56 130 180]
Detroit Lions Graphic Crew Sweatshirt,$90,https://www.abercrombie.com/shop/us/p/detroit-lions-graphic-crew-sweatshirt-59216834?categoryId=12202&faceout=model&seq=02,https://img.abercrombie.com/is/image/anf/KIC_122-1816-00832-112_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-1816-00832-112_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-1816-00832-112_prod1?policy=product-xsmall,[128  85  85]
Detroit Lions Graphic Crew Sweatshirt,$100,https://www.abercrombie.com/shop/us/p/detroit-lions-graphic-crew-sweatshirt-58806840?categoryId=12202&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_122-4378-00623-112_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4378-00623-112_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4378-00623-112_prod1?policy=product-xsmall,[49 42 38]
Detroit Lions Graphic Crew Sweatshirt,$90,https://www.abercrombie.com/shop/us/p/houston-texans-graphic-crew-sweatshirt-57520322?categoryId=12202&faceout=model&seq=17,https://img.abercrombie.com/is/image/anf/KIC_122-4229-00380-100_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4229-00380-100_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4229-00380-100_prod1?policy=product-xsmall,[101  88 102]
Detroit Lions Graphic Crew Sweatshirt,$100,https://www.abercrombie.com/shop/us/p/detroit-lions-graphic-crew-sweatshirt-58806840?categoryId=12202&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_122-4377-00696-200_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4377-00696-200_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4377-00696-200_prod1?policy=product-xsmall,[39 44 63]
Detroit Lions Graphic Crew Sweatshirt,$90,https://www.abercrombie.com/shop/us/p/detroit-lions-graphic-crew-sweatshirt-59216834?categoryId=12202&faceout=model&seq=02,https://img.abercrombie.com/is/image/anf/KIC_122-1813-00831-100_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-1813-00831-100_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-1813-00831-100_prod1?policy=product-xsmall,[ 82 118 146]
Detroit Lions Graphic Crew Sweatshirt,$90,https://www.abercrombie.com/shop/us/p/detroit-lions-graphic-crew-sweatshirt-59216834?categoryId=12202&faceout=model&seq=02,https://img.abercrombie.com/is/image/anf/KIC_122-1812-00830-112_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-1812-00830-112_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-1812-00830-112_prod1?policy=product-xsmall,[47 45 58]
Detroit Lions Graphic Crew Sweatshirt,$100,https://www.abercrombie.com/shop/us/p/carolina-panthers-graphic-crew-sweatshirt-58154819?categoryId=12202&faceout=model&seq=45,https://img.abercrombie.com/is/image/anf/KIC_122-4136-00428-200_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4136-00428-200_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4136-00428-200_prod1?policy=product-xsmall,[42 43 58]
Detroit Lions Graphic Crew Sweatshirt,$100,https://www.abercrombie.com/shop/us/p/carolina-panthers-graphic-crew-sweatshirt-58154819?categoryId=12202&faceout=model&seq=45,https://img.abercrombie.com/is/image/anf/KIC_122-4219-00377-112_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4219-00377-112_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4219-00377-112_prod1?policy=product-xsmall,[77 78 76]
Detroit Lions Graphic Crew Sweatshirt,$100,https://www.abercrombie.com/shop/us/p/carolina-panthers-graphic-crew-sweatshirt-58154819?categoryId=12202&faceout=model&seq=45,https://img.abercrombie.com/is/image/anf/KIC_122-4192-00473-100_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4192-00473-100_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4192-00473-100_prod1?policy=product-xsmall,[35 48 88]
Detroit Lions Graphic Crew Sweatshirt,$100,https://www.abercrombie.com/shop/us/p/carolina-panthers-graphic-crew-sweatshirt-58154819?categoryId=12202&faceout=model&seq=45,https://img.abercrombie.com/is/image/anf/KIC_122-4118-00366-100_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4118-00366-100_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4118-00366-100_prod1?policy=product-xsmall,[115  63  49]
Detroit Lions Graphic Half-Zip Sweatshirt,$90,https://www.abercrombie.com/shop/us/p/detroit-lions-graphic-half-zip-sweatshirt-59216839?categoryId=12202&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_122-1819-00833-112_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-1819-00833-112_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-1819-00833-112_prod1?policy=product-xsmall,[117 115 117]
Detroit Lions Graphic Half-Zip Sweatshirt,$90,https://www.abercrombie.com/shop/us/p/detroit-lions-graphic-half-zip-sweatshirt-59216839?categoryId=12202&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_122-1818-00834-200_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-1818-00834-200_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-1818-00834-200_prod1?policy=product-xsmall,[ 22  90 144]
Detroit Lions Graphic Popover Hoodie,$100,https://www.abercrombie.com/shop/us/p/dallas-cowboys-graphic-popover-hoodie-57732332?categoryId=12202&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_122-4206-00479-100_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4206-00479-100_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4206-00479-100_prod1?policy=product-xsmall,[ 91 127 155]
Detroit Lions Graphic Popover Hoodie,$100,https://www.abercrombie.com/shop/us/p/dallas-cowboys-graphic-popover-hoodie-57732332?categoryId=12202&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_122-4131-00455-906_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4131-00455-906_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4131-00455-906_prod1?policy=product-xsmall,[72 63 66]
Detroit Lions Graphic Popover Hoodie,$100,https://www.abercrombie.com/shop/us/p/kansas-city-chiefs-graphic-popover-hoodie-59255319?categoryId=12202&faceout=model&seq=07,https://img.abercrombie.com/is/image/anf/KIC_122-1824-00836-112_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-1824-00836-112_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-1824-00836-112_prod1?policy=product-xsmall,[  3  93 201]
Detroit Lions Graphic Popover Hoodie,$100,https://www.abercrombie.com/shop/us/p/kansas-city-chiefs-graphic-popover-hoodie-59255319?categoryId=12202&faceout=model&seq=07,https://img.abercrombie.com/is/image/anf/KIC_122-1825-00838-200_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-1825-00838-200_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-1825-00838-200_prod1?policy=product-xsmall,[34 35 50]
Detroit Lions Graphic Popover Hoodie,$100,https://www.abercrombie.com/shop/us/p/kansas-city-chiefs-graphic-popover-hoodie-59255319?categoryId=12202&faceout=model&seq=07,https://img.abercrombie.com/is/image/anf/KIC_122-1826-00837-100_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-1826-00837-100_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-1826-00837-100_prod1?policy=product-xsmall,[182  86 111]
Detroit Lions Graphic Popover Hoodie,$100,https://www.abercrombie.com/shop/us/p/dallas-cowboys-graphic-popover-hoodie-57732332?categoryId=12202&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_122-4119-00450-906_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4119-00450-906_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4119-00450-906_prod1?policy=product-xsmall,[75 50 44]
Detroit Lions Graphic Popover Hoodie,$100,https://www.abercrombie.com/shop/us/p/dallas-cowboys-graphic-popover-hoodie-57732332?categoryId=12202&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_122-4138-00477-100_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4138-00477-100_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-4138-00477-100_prod1?policy=product-xsmall,[ 94 100 113]
Detroit Lions Graphic Tee,$50,https://www.abercrombie.com/shop/us/p/detroit-lions-graphic-tee-57733722?categoryId=12202&faceout=model&seq=16,https://img.abercrombie.com/is/image/anf/KIC_123-4109-00272-100_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_123-4109-00272-100_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_123-4109-00272-100_prod1?policy=product-xsmall,[ 79  91 119]
Detroit Lions Graphic Tee,$50,https://www.abercrombie.com/shop/us/p/detroit-lions-graphic-tee-57733722?categoryId=12202&faceout=model&seq=16,https://img.abercrombie.com/is/image/anf/KIC_123-4128-00275-100_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_123-4128-00275-100_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_123-4128-00275-100_prod1?policy=product-xsmall,[68 50 58]
Detroit Lions Graphic Tee,$50,https://www.abercrombie.com/shop/us/p/detroit-lions-graphic-tee-57733722?categoryId=12202&faceout=model&seq=16,https://img.abercrombie.com/is/image/anf/KIC_123-4091-00268-100_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_123-4091-00268-100_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_123-4091-00268-100_prod1?policy=product-xsmall,[128 103 100]
Detroit Lions Graphic Tee,$50,https://www.abercrombie.com/shop/us/p/detroit-lions-graphic-tee-57733722?categoryId=12202&faceout=model&seq=16,https://img.abercrombie.com/is/image/anf/KIC_123-4133-00285-203_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_123-4133-00285-203_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_123-4133-00285-203_prod1?policy=product-xsmall,[ 41  65 116]
Detroit Lions Hockey Jersey-Inspired Sweater,$120,https://www.abercrombie.com/shop/us/p/detroit-lions-hockey-jersey-inspired-sweater-59173025?categoryId=12202&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_120-5930-00443-210_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_120-5930-00443-210_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_120-5930-00443-210_prod1?policy=product-xsmall,[ 23 106 173]
Detroit Lions Hockey Jersey-Inspired Sweater,$120,https://www.abercrombie.com/shop/us/p/detroit-lions-hockey-jersey-inspired-sweater-59173025?categoryId=12202&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_120-5930-00443-100_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_120-5930-00443-100_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_120-5930-00443-100_prod1?policy=product-xsmall,[47 53 74]
Detroit Lions Hockey Jersey-Inspired Sweater,$120,https://www.abercrombie.com/shop/us/p/detroit-lions-hockey-jersey-inspired-sweater-59173025?categoryId=12202&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_120-5930-00443-500_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_120-5930-00443-500_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_120-5930-00443-500_prod1?policy=product-xsmall,[102  55  58]
Detroit Lions Nylon Graphic Sweatshirt,$100,https://www.abercrombie.com/shop/us/p/detroit-lions-nylon-graphic-sweatshirt-59216838?categoryId=12202&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_122-1817-00829-200_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-1817-00829-200_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-1817-00829-200_prod1?policy=product-xsmall,[ 28  68 113]
Detroit Lions Nylon Graphic Sweatshirt,$100,https://www.abercrombie.com/shop/us/p/detroit-lions-nylon-graphic-sweatshirt-59216838?categoryId=12202&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_122-1814-00827-200_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-1814-00827-200_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-1814-00827-200_prod1?policy=product-xsmall,[44 45 56]
Detroit Lions Nylon Graphic Sweatshirt,$100,https://www.abercrombie.com/shop/us/p/detroit-lions-nylon-graphic-sweatshirt-59216838?categoryId=12202&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_122-1815-00828-500_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-1815-00828-500_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_122-1815-00828-500_prod1?policy=product-xsmall,[135  40  63]
Detroit Lions Varsity Bomber Jacket,$220,https://www.abercrombie.com/shop/us/p/dallas-cowboys-varsity-bomber-jacket-57695419?categoryId=12202&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_132-4081-00110-908_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_132-4081-00110-908_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_132-4081-00110-908_prod1?policy=product-xsmall,[67 63 62]
Detroit Lions Varsity Bomber Jacket,$220,https://www.abercrombie.com/shop/us/p/dallas-cowboys-varsity-bomber-jacket-57695419?categoryId=12202&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_132-4072-00057-228_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_132-4072-00057-228_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_132-4072-00057-228_prod1?policy=product-xsmall,[ 23  81 133]
Detroit Lions Varsity Bomber Jacket,$200,https://www.abercrombie.com/shop/us/p/kansas-city-chiefs-varsity-bomber-jacket-59216862?categoryId=12202&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_132-5946-00185-210_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_132-5946-00185-210_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_132-5946-00185-210_prod1?policy=product-xsmall,[ 70 118 158]
Detroit Lions Varsity Bomber Jacket,$200,https://www.abercrombie.com/shop/us/p/kansas-city-chiefs-varsity-bomber-jacket-59216862?categoryId=12202&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_132-5944-00183-500_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_132-5944-00183-500_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_132-5944-00183-500_prod1?policy=product-xsmall,[93 39 43]
Detroit Lions Varsity Bomber Jacket,$200,https://www.abercrombie.com/shop/us/p/kansas-city-chiefs-varsity-bomber-jacket-59216862?categoryId=12202&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_132-5943-00182-200_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_132-5943-00182-200_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_132-5943-00182-200_prod1?policy=product-xsmall,[40 39 61]
Detroit Lions Varsity Bomber Jacket,$220,https://www.abercrombie.com/shop/us/p/dallas-cowboys-varsity-bomber-jacket-57695419?categoryId=12202&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_132-4083-00092-208_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_132-4083-00092-208_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_132-4083-00092-208_prod1?policy=product-xsmall,[34 38 50]
Detroit Lions Varsity Bomber Jacket,$220,https://www.abercrombie.com/shop/us/p/dallas-cowboys-varsity-bomber-jacket-57695419?categoryId=12202&faceout=model&seq=03,https://img.abercrombie.com/is/image/anf/KIC_132-4071-00058-338_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_132-4071-00058-338_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_132-4071-00058-338_prod1?policy=product-xsmall,[42 55 54]
Detroit Lions Vintage-Inspired Graphic Tee,$50,https://www.abercrombie.com/shop/us/p/detroit-lions-vintage-inspired-graphic-tee-57512321?categoryId=12202&faceout=model&seq=20,https://img.abercrombie.com/is/image/anf/KIC_123-4129-00248-100_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_123-4129-00248-100_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_123-4129-00248-100_prod1?policy=product-xsmall,[129 129 154]
Detroit Lions Vintage-Inspired Graphic Tee,$50,https://www.abercrombie.com/shop/us/p/detroit-lions-vintage-inspired-graphic-tee-57512321?categoryId=12202&faceout=model&seq=20,https://img.abercrombie.com/is/image/anf/KIC_123-4085-00212-100_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_123-4085-00212-100_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_123-4085-00212-100_prod1?policy=product-xsmall,[101  97  94]
Detroit Lions Vintage-Inspired Graphic Tee,$50,https://www.abercrombie.com/shop/us/p/detroit-lions-vintage-inspired-graphic-tee-57512321?categoryId=12202&faceout=model&seq=20,https://img.abercrombie.com/is/image/anf/KIC_123-4084-00213-100_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_123-4084-00213-100_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_123-4084-00213-100_prod1?policy=product-xsmall,[151 142 139]
Detroit Lions Vintage-Inspired Graphic Tee,$50,https://www.abercrombie.com/shop/us/p/detroit-lions-vintage-inspired-graphic-tee-57512321?categoryId=12202&faceout=model&seq=20,https://img.abercrombie.com/is/image/anf/KIC_123-4107-00218-100_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_123-4107-00218-100_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_123-4107-00218-100_prod1?policy=product-xsmall,[71 80 85]
Dodge Challenger Graphic Cropped Tank,$40,https://www.abercrombie.com/shop/us/p/dodge-challenger-graphic-cropped-tank-58945834?categoryId=12202&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_123-4966-00005-903_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_123-4966-00005-903_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_123-4966-00005-903_prod1?policy=product-xsmall,[79 63 69]
Dodge Challenger Graphic Cropped Tank,$40,https://www.abercrombie.com/shop/us/p/dodge-challenger-graphic-cropped-tank-58945834?categoryId=12202&faceout=model&seq=01,https://img.abercrombie.com/is/image/anf/KIC_123-4966-00005-100_model1?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_123-4966-00005-100_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_123-4966-00005-100_prod1?policy=product-xsmall,[176 165 152]
